    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
   -19.500   -63.271
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
   -19.500   -63.271
   -20.000   -66.853
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
   -19.500   -63.271
   -20.000   -66.853
   -20.500   -70.533
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
   -19.500   -63.271
   -20.000   -66.853
   -20.500   -70.533
   -21.000   -74.312
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
   -19.500   -63.271
   -20.000   -66.853
   -20.500   -70.533
   -21.000   -74.312
   -21.500   -78.188
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
   -19.500   -63.271
   -20.000   -66.853
   -20.500   -70.533
   -21.000   -74.312
   -21.500   -78.188
   -22.000   -82.162
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
   -19.500   -63.271
   -20.000   -66.853
   -20.500   -70.533
   -21.000   -74.312
   -21.500   -78.188
   -22.000   -82.162
   -22.500   -86.235
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
   -19.500   -63.271
   -20.000   -66.853
   -20.500   -70.533
   -21.000   -74.312
   -21.500   -78.188
   -22.000   -82.162
   -22.500   -86.235
   -23.000   -90.405
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
   -19.500   -63.271
   -20.000   -66.853
   -20.500   -70.533
   -21.000   -74.312
   -21.500   -78.188
   -22.000   -82.162
   -22.500   -86.235
   -23.000   -90.405
   -23.500   -94.673
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
   -19.500   -63.271
   -20.000   -66.853
   -20.500   -70.533
   -21.000   -74.312
   -21.500   -78.188
   -22.000   -82.162
   -22.500   -86.235
   -23.000   -90.405
   -23.500   -94.673
   -24.000   -99.040
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
    -3.000    -0.032
    -3.500    -0.380
    -4.000    -0.827
    -4.500    -1.371
    -5.000    -2.013
    -5.500    -2.754
    -6.000    -3.592
    -6.500    -4.528
    -7.000    -5.563
    -7.500    -6.695
    -8.000    -7.925
    -8.500    -9.254
    -9.000   -10.680
    -9.500   -12.204
   -10.000   -13.826
   -10.500   -15.547
   -11.000   -17.365
   -11.500   -19.281
   -12.000   -21.296
   -12.500   -23.408
   -13.000   -25.618
   -13.500   -27.927
   -14.000   -30.333
   -14.500   -32.837
   -15.000   -35.440
   -15.500   -38.140
   -16.000   -40.938
   -16.500   -43.835
   -17.000   -46.829
   -17.500   -49.921
   -18.000   -53.112
   -18.500   -56.400
   -19.000   -59.786
   -19.500   -63.271
   -20.000   -66.853
   -20.500   -70.533
   -21.000   -74.312
   -21.500   -78.188
   -22.000   -82.162
   -22.500   -86.235
   -23.000   -90.405
   -23.500   -94.673
   -24.000   -99.040
   -24.500  -103.504
 
 
    -0.000     0.000
    -0.500     0.240
    -1.000     0.381
    -1.500     0.425
    -2.000     0.371
    -2.500     0.218
